day,ts,h_0,h_1,h_2,h_3,h_4,h_5,h_6,h_7,h_8,h_9,h_10,h_11,h_12,h_13,h_14,h_15,h_16,h_17,h_18,h_19,h_20,h_21,h_22,h_23
2014-02-04,1391472000,0.5066631481725822,0.47400712495052116,0.4606808286053569,0.4539517086686898,0.45705238158068345,0.47064256498218765,0.5333157408629107,0.6273914764480802,0.676936271275894,0.6663148172582135,0.6480406386066764,0.6334608787438976,0.6006729119936667,0.5894577120992215,0.5730967146061485,0.5601002770814092,0.5498746536482385,0.5637287241060825,0.6089853542683732,0.653582266789814,0.6473809209658267,0.6428948410080485,0.6165721071381449,0.560496107665919
2014-02-05,1391558400,0.5062673175880723,0.4660245414962396,0.43699696529885207,0.42479218894313236,0.4241984430663676,0.43138936535162953,0.47222588732022697,0.5377358490566038,0.5678189734793508,0.5592426441483045,0.5554822535954611,0.5636627523419976,0.5629370629370629,0.5632009499934029,0.5490829924792189,0.5474336983770947,0.539517086686898,0.5565378018208207,0.5921625544267054,0.6508774244623301,0.6578704314553371,0.6515371421031798,0.6157144742050402,0.5707217310990896
2014-02-06,1391644800,0.5284338303206227,0.5004618023485948,0.48614592954215596,0.481395962528038,0.4879271671724502,0.5119408892993799,0.5577912653384351,0.6411136033777544,0.6990368122443594,0.7003562475260589,0.6738355983639003,0.646523288032722,0.6203324976909883,0.6018604037471962,0.593086159123895,0.5845098297928487,0.5760654439899723,0.5887979944583718,0.6289747987861195,0.6917139464309275,0.6995645863570392,0.6947486475788363,0.6637419184588996,0.6219158200290276
2014-02-07,1391731200,0.5678849452434358,0.5351629502572899,0.5265206491621586,0.5262567621058187,0.5368122443594142,0.5641245546905924,0.623169283546642,0.7127589391740335,0.7592690328539385,0.7531336587940362,0.7260852355191978,0.6967278005013854,0.6640717772793244,0.6382108457580156,0.6128117165853015,0.5822008180498747,0.5599023617891542,0.5601002770814092,0.5873466156485024,0.6573426573426573,0.6719883889695211,0.665061353740599,0.6566169679377226,0.6168359941944848
2014-02-08,1391817600,0.5734265734265734,0.5386594537537934,0.5223644280248054,0.5158991951444781,0.5131283810529094,0.5135901834015042,0.537405990236179,0.5708536746272596,0.6005409684654968,0.6250164929410212,0.630426177595989,0.618617231824779,0.5969125214408233,0.5725029687293838,0.5423538725425517,0.5121388045916347,0.495447948278137,0.5059374587676474,0.5341074020319303,0.576659189866737,0.5740862910674231,0.562805119408893,0.5345032326164402,0.49056603773584906
2014-02-09,1391904000,0.4528301886792453,0.4151603113867265,0.39319171394643093,0.38863966222456786,0.38177859875973086,0.38758411399920834,0.400052777411268,0.42406649953819764,0.4539517086686898,0.48509038131679644,0.504815938778203,0.49901042353872543,0.4830452566301623,0.47572239081673046,0.4690592426441483,0.4609447156616968,0.46213220741522626,0.4831772001583322,0.516295025728988,0.567621058187096,0.5769230769230769,0.5694682675814752,0.5360205831903945,0.5015173505739543
2014-02-10,1391990400,0.4811980472357831,0.4594933368518274,0.44313233935875446,0.4439899722918591,0.4573822404011083,0.49683335532392137,0.5552843383032062,0.6576065443989972,0.7190922285261908,0.7179047367726613,0.7031270616176276,0.6849188547301754,0.6564190526454677,0.6338567093284074,0.6151207283282755,0.5963187755640585,0.5810133262963452,0.5920965826626204,0.616308220081805,0.6979152922549149,0.7245678849452435,0.7300435413642961,0.7113735321282492,0.6670405066631482
2014-02-11,1392076800,0.6287109117297797,0.5988257025992875,0.5944055944055944,0.5992215331837973,0.6088534107402032,0.6409156880854994,0.6938910146457317,0.781435545586489,0.8239213616572107,0.8050534371289089,0.7607863834278928,0.7170471038395567,0.6777279324449136,0.6477107797862515,0.6049610766591899,0.5761973875181422,0.567555086423011,0.5720411663807891,0.5991555614197124,0.6815542947618419,0.7128249109381185,0.725821348462858,0.7221269296740995,0.6812244359414171
2014-02-12,1392163200,0.6470510621454018,0.6240269164797466,0.6151867000923604,0.6205963847473281,0.6246866341205964,0.6509433962264151,0.7151998944451775,0.7910674231428948,0.8265602322206096,0.811518670009236,0.7855917667238422,0.7556405858292651,0.7146061485684128,0.6727140783744557,0.6574086291067424,0.6384747328143554,0.6260720411663808,0.6335268505079826,0.6616308220081805,0.7053701015965167,0.7097902097902098,0.7038527510225624,0.6708668689800765,0.6159783612613802
2014-02-13,1392249600,0.5771869639794168,0.5410344372608523,0.5306108985354269,0.5244095527114395,0.5134582398733342,0.5307428420635968,0.576659189866737,0.653450323261644,0.6996965298852091,0.6915820029027576,0.6788494524343581,0.6625544267053701,0.6360997493072965,0.6132735189338963,0.5818049874653648,0.5563398865285658,0.5385934819897084,0.5405726349122576,0.5564718300567357,0.6154505871487004,0.6339886528565774,0.6274574482121652,0.5990236178915425,0.5474336983770947
2014-02-14,1392336000,0.49709724238026126,0.4583058450982979,0.4494656287109117,0.4388441746932313,0.4379205699960417,0.45619474864757886,0.5001319435281699,0.5828605356907244,0.623235255310727,0.6265998152790606,0.6108985354268374,0.581409156880855,0.5583850112151999,0.5366803008312442,0.5122707481198048,0.4887848001055548,0.48429872014777675,0.4804723578308484,0.5041562211373533,0.5508642301095131,0.5562739147644808,0.5446628842855258,0.5238158068346748,0.4862119013062409
2014-02-15,1392422400,0.4439899722918591,0.40625412323525534,0.3844174693231297,0.3774244623301227,0.38553898931257424,0.39945903153450324,0.4265074548093416,0.4641773321018604,0.4988125082464705,0.5487531336587941,0.5619474864757884,0.5531732418524872,0.5360205831903945,0.5135242116374192,0.490763953028104,0.46642037208074943,0.4610106874257818,0.47242380261248185,0.509367990500066,0.5751418392927827,0.5915688085499407,0.5752078110568677,0.5616835994194485,0.5286317456128777
2014-02-16,1392508800,0.49901042353872543,0.4709064520385275,0.45316004749967015,0.44742050402427763,0.4556010027708141,0.4546114263095395,0.46035096978493206,0.4852882966090513,0.5027048423274838,0.5331178255706558,0.53489906320095,0.5112151998944452,0.493006993006993,0.4742050402427761,0.4662224567884945,0.4519065839820557,0.4513788098693759,0.46589259796806964,0.4942604565246075,0.548621190130624,0.5664335664335665,0.5569336324053306,0.5281039715001979,0.4978889035492809
2014-02-17,1392595200,0.4700488191054229,0.44431983111228396,0.4647051062145402,0.46173637683071644,0.4802084707745085,0.5223644280248054,0.5831244227470642,0.674561287768835,0.7199498614592954,0.7249637155297532,0.7033249769098826,0.6628842855257949,0.632603245810793,0.6033777543211506,0.5831903945111492,0.567291199366671,0.5449267713418657,0.5598363900250692,0.5876105027048423,0.644346219817918,0.6405858292650746,0.6204644412191582,0.567621058187096,0.5135901834015042
2014-02-18,1392681600,0.4529621322074152,0.41562211373532126,0.39609447156616967,0.3892993798654176,0.3888375775168228,0.39866737036548355,0.45428156748911463,0.5447288560496107,0.5993534767119673,0.5858292650745481,0.551194088929938,0.5312046444121916,0.4881250824647051,0.4546773980736245,0.42993798654176013,0.40730967146061486,0.38224040110832563,0.3842855257949598,0.41456656550996174,0.4868056471830057,0.5185380657078771,0.5102915951972555,0.486079957778071,0.4360073888375775
2014-02-19,1392768000,0.38355983639002506,0.3443726085235519,0.3237234463649558,0.3110568676606412,0.3123763029423407,0.3214804063860668,0.3718168623829001,0.45889959097506267,0.49736112943660116,0.4810001319435282,0.45250032985882044,0.4230109513128381,0.3992611162422483,0.3818445705238158,0.36739675418920703,0.3453621849848265,0.3304525663016229,0.33757751682279985,0.35407045784404273,0.42215331837973347,0.4507190922285262,0.4587016756828078,0.44036152526718564,0.4009104103443726
2014-02-20,1392854400,0.3536746272595329,0.3247130228262304,0.31448739939305975,0.31475128644939965,0.3239213616572107,0.34034833091436867,0.4106082596648634,0.5092360469718961,0.553371157144742,0.541694154901702,0.5244755244755245,0.5084443858028763,0.4811320754716981,0.45573294629898403,0.43402823591502837,0.40823327615780447,0.388309803404143,0.39088270220345694,0.4025597044464969,0.4404274970312706,0.4523024145665655,0.43805251352421165,0.4025597044464969,0.3427892861855126
2014-02-21,1392940800,0.29080353608655496,0.2548489246602454,0.22938382372344637,0.21797070853674627,0.2204776355719752,0.23538725425517878,0.2857896820160971,0.37821612349914235,0.4343580947354532,0.44636495579891805,0.4484100804855522,0.4601530544926771,0.4500593745876765,0.4439899722918591,0.42340678189734793,0.3997888903549281,0.3728064388441747,0.3615912389497295,0.3725425517878348,0.42987201477767517,0.4555350310067291,0.4554030874785592,0.4377226547037868,0.3997888903549281
2014-02-22,1393027200,0.3583586225095659,0.3283414698509038,0.30551523947750364,0.3067687029951181,0.3057131547697585,0.3146193429212297,0.34549412851299643,0.3780182082068875,0.40697981264019,0.42386858424594276,0.40777147380920964,0.3785459823195672,0.3375115450587149,0.31125478295289616,0.27780709856181557,0.25900514579759865,0.24462330122707482,0.24587676474468928,0.2648766328011611,0.3241852487135506,0.3489906320094999,0.35057395434753924,0.33968861327351896,0.3146193429212297
2014-02-23,1393113600,0.28440427497031273,0.25702599287504946,0.241852487135506,0.24528301886792453,0.24666842591370894,0.253463517614461,0.26685578572371027,0.30314025597044464,0.3355983639002507,0.3652856577384879,0.358226678981396,0.33665391212561024,0.31270616176276556,0.292980604301359,0.28011611030478956,0.2702863174561288,0.27200158332233804,0.28710911729779653,0.3288692439635836,0.3874521704710384,0.42967409948542024,0.4339622641509434,0.40559440559440557,0.3751154505871487
2014-02-24,1393200000,0.34199762501649295,0.3188415358226679,0.3174561287768835,0.3230637287241061,0.34252539912917274,0.3776223776223776,0.448871882834147,0.5636627523419976,0.6172977965430796,0.5983639002506927,0.5800897215991556,0.5517878348067027,0.5295553503100673,0.5102256234331706,0.49017020715133924,0.4699828473413379,0.4493336851827418,0.45731626863702335,0.49294102124290806,0.5682807758279457,0.6101728460219026,0.5980340414302678,0.5657738487927167,0.5103575669613405
2014-02-25,1393286400,0.46971896028499804,0.43363240533051856,0.4172714078374456,0.413972819633197,0.4150283678585565,0.4351497559044729,0.4969652988520913,0.6001451378809869,0.6461934292122972,0.6386726481066104,0.634912257553767,0.6306900646523288,0.6084575801556934,0.5952632273386991,0.5724369969652988,0.544201081936931,0.5305449267713419,0.5283678585565378,0.5514579759862779,0.6103047895500726,0.637287241060826,0.6265998152790606,0.5938118485288296,0.5427497031270616
2014-02-26,1393372800,0.49003826362316927,0.46411136033777545,0.44920174165457183,0.4507190922285262,0.45988916743633723,0.48106610370761316,0.5388573690460483,0.6375511281171659,0.6945507322865814,0.6856445441351102,0.6700752078110569,0.6631481725821349,0.641839292782689,0.6099089589655627,0.5849056603773585,0.5589787570919647,0.5345692043805251,0.5390552843383032,0.5670273123103312,0.6461274574482122,0.7014117957514184,0.6989708404802745,0.6794431983111229,0.625610238817786
2014-02-27,1393459200,0.5818049874653648,0.564916215859612,0.5496767383559836,0.5500725689404935,0.5537010159651669,0.5804855521836654,0.6328671328671329,0.7345955930861591,0.7570259928750495,0.7339358754453094,0.7050402427760918,0.676738355983639,0.65127325504684,0.6149887848001055,0.6017284602190263,0.5658398205568017,0.5474336983770947,0.5565378018208207,0.5851035756696134,0.6592558385011216,0.7110436733078243,0.7137485156353081,0.690790341733738,0.6424330386594538
2014-02-28,1393545600,0.6060166248845494,0.5801556933632406,0.5786383427892862,0.5784404274970313,0.6025860931521309,0.6355719751946167,0.7004222192901438,0.7911993666710648,0.8170602981923737,0.785987597308352,0.7308352025333157,0.6870959229449796,0.641641377490434,0.590645203852751,0.5480934160179444,0.5087742446233012,0.4748647578836258,0.4709064520385275,0.4905000659717641,0.5438052513524212,0.5771209922153319,0.5816730439371949,0.5664995381976514,0.5311386726481067
2014-03-01,1393632000,0.4842327483836918,0.44821216519329726,0.43191713946430926,0.4220873466156485,0.4207679113339491,0.42268109249241326,0.4351497559044729,0.46985090381316796,0.4918195012534635,0.5119408892993799,0.5052777411267977,0.4933368518274179,0.46147248977437655,0.42149360073888376,0.3896292386858425,0.35545586488982717,0.34503232616440166,0.3390288956326692,0.3561155825306769,0.4057923208866605,0.43897611822140126,0.42446233012270745,0.4027576197387518,0.37498350705897876
2014-03-02,1393718400,0.3344768439108062,0.30848396886132734,0.2916611690196596,0.2947618419316533,0.2927826890091041,0.29522364428024805,0.30901174297400713,0.3468795355587808,0.3730703259005146,0.4135110172846022,0.42822272067555084,0.4330386594537538,0.4218234595593086,0.421031798390289,0.41661169019659583,0.40823327615780447,0.4096846549676738,0.4267713418656815,0.460482913313102,0.5118089457712099,0.5368122443594142,0.5271143950389233,0.4984166776619607,0.46734397677793904
2014-03-03,1393804800,0.44220873466156485,0.4227470642564982,0.416215859612086,0.4242644148304526,0.43983375115450585,0.4718300567357171,0.5408365219685974,0.6296345164269692,0.6761446101068742,0.6938910146457317,0.7045784404274971,0.7007520781105687,0.6992347275366143,0.6824778994590316,0.6730439371948805,0.6420372080749439,0.6249505211769363,0.6160443330254651,0.6336587940361526,0.6960021110964507,0.741852487135506,0.7387518142235123,0.7151998944451775,0.6749571183533448
2014-03-04,1393891200,0.6474468927299116,0.623169283546642,0.6220477635571975,0.6269956458635704,0.6372212692967409,0.6626203984694551,0.7060957910014514,0.7630294234067819,0.7820952632273387,0.7595329199102784,0.7321546378150152,0.6841931653252408,0.646391344504552,0.6054228790077847,0.5805515239477503,0.5509302018735981,0.530215067950917,0.5281039715001979,0.5583190394511149,0.6151867000923604,0.6613669349518406,0.6506135374059903,0.6176936271275894,0.5692703522892202
2014-03-05,1393977600,0.5236178915424199,0.4965034965034965,0.47935083784140387,0.4809341601794432,0.49122575537669877,0.5197255574614065,0.5705238158068346,0.6634120596384747,0.6937590711175616,0.667436337247658,0.6183533447684391,0.5820688745217047,0.5435413642960812,0.5224303997888904,0.4951180894577121,0.47321546378150153,0.4583718168623829,0.4682016097110437,0.4908958965562739,0.5543607336060167,0.6008048555218366,0.6073360601662489,0.590579232088666,0.5430795619474865
2014-03-06,1394064000,0.4972291859084312,0.46839952500329857,0.4584377886264679,0.4555350310067291,0.4574482121651933,0.47829528961604434,0.5397809737432379,0.6385407045784405,0.6738355983639003,0.6485684127193562,0.6103707613141576,0.5668293970180762,0.5358226678981396,0.5068610634648371,0.4806702731231033,0.46147248977437655,0.44366011347143425,0.4466948146193429,0.46424330386594537,0.5199894445177464,0.5653780182082069,0.5756696134054624,0.5529753265602322,0.5007256894049347
2014-03-07,1394150400,0.4501913181158464,0.4150283678585565,0.41172977965430796,0.40869507850639925,0.4065180102915952,0.44181290407705504,0.49551392004222194,0.5763953028103972,0.6055548225359546,0.5799577780709856,0.5495447948278137,0.5170866868980076,0.4799445837181686,0.4444517746404539,0.4183929278268901,0.38877160575273784,0.3596780577912653,0.33612613801293045,0.3397545850376039,0.38032721994986146,0.4251880195276422,0.42828869243963585,0.40961868320358885,0.3786119540836522
2014-03-08,1394236800,0.3406781897347935,0.31290407705502044,0.306900646523288,0.3034701147908695,0.30993534767119674,0.32266789813959623,0.3513656155165589,0.39292782689009104,0.4128512996437525,0.4265074548093416,0.3981395962528038,0.38342789286185514,0.3467475920306109,0.318643620530413,0.2981264018999868,0.281369573822404,0.2756300303470115,0.2816334608787439,0.2962132207415226,0.33876500857632935,0.36832035888639664,0.36337247658002375,0.3463517614461011,0.3111888111888112
2014-03-10,1394409600,0.3175880723050534,0.30267845362184986,0.28592162554426703,0.28895632669217575,0.29641113603377756,0.33012270748119804,0.3854730175484892,0.48687161894709063,0.5501385407045785,0.5420899854862119,0.5070589787570919,0.47935083784140387,0.45236838633065046,0.41944847605224966,0.39358754453094075,0.36376830716453357,0.3329594933368518,0.3153450323261644,0.3153450323261644,0.32339358754453096,0.35802876368914105,0.40407705502045127,0.3733342129568545,0.33573030742842064
2014-03-12,1394582400,0.22338039319171393,0.1967278005013854,0.17495711835334476,0.16624884549412852,0.1725821348462858,0.19943264282886924,0.25702599287504946,0.35011215199894447,0.423274838369178,0.41377490434094205,0.4259796806966618,0.43567753001715265,0.4402295817390157,0.43554558648898273,0.4305317324185249,0.4242644148304526,0.4265074548093416,0.44610106874257816,0.4752605884681356,0.4967673835598364,0.5487531336587941,0.5785063992611162,0.5542287900778466,0.5164929410212429
2014-03-13,1394668800,0.46496899327088004,0.43389629238685845,0.42360469718960286,0.4257157936403219,0.4346219817917931,0.4648370497427101,0.5191977833487268,0.6265338435149755,0.6863702335400449,0.6737036548357304,0.660509302018736,0.646457316268637,0.6183533447684391,0.583916083916084,0.5492809077714738,0.5157672516163082,0.479152922549149,0.4551392004222193,0.45969125214408235,0.474336983770946,0.5288296609051326,0.579166116901966,0.5618815147117034,0.511479086950785
2014-03-14,1394755200,0.45876764744689275,0.427892861855126,0.41054228790077846,0.4001847209394379,0.40612217970708536,0.4254519065839821,0.47387518142235124,0.5623433170602982,0.61624224831772,0.5902493732682412,0.537076131415754,0.49379865417601265,0.44986145929542154,0.41403879139728195,0.38382372344636495,0.3519593613933237,0.32128249109381185,0.3127721335268505,0.3054492677134187,0.31178255706557595,0.3379073756432247,0.3631745612877688,0.3407441614988785,0.3042617759598892
2014-03-15,1394841600,0.24943924000527773,0.20635967805779126,0.190724369969653,0.18267581475128644,0.18201609711043673,0.18801952764216914,0.21275893917403352,0.2485816070721731,0.2894181290407706,0.30782425122047763,0.3176540440691384,0.307032590051458,0.3028103971500198,0.28057791265338433,0.25913708932576857,0.22667898139596251,0.21341865681488323,0.21229713682543871,0.2060298192373664,0.20701939569864097,0.2407309671460615,0.2864493996569468,0.28150151735057394,0.26032458107929807
2014-03-16,1394928000,0.22971368254387123,0.20781105686766063,0.1936930993534767,0.19745348990632008,0.21216519329726877,0.2212033249769099,0.24271012006861065,0.27358490566037735,0.3175880723050534,0.34879271671724504,0.3803931917139464,0.38639662224567883,0.38877160575273784,0.40295553503100673,0.39959097506267316,0.39866737036548355,0.4059242644148304,0.4168755772529357,0.4375907111756168,0.46061485684127196,0.5005277741126798,0.5286977173769627,0.502374983507059,0.47545850376039056
2014-03-17,1395014400,0.4356115582530677,0.40988257025992875,0.39358754453094075,0.39180630690064655,0.39174033513656153,0.41872278664731494,0.47268768966882174,0.5657078770286318,0.6298984034833092,0.6248845494128513,0.6244887188283414,0.6124818577648766,0.5986937590711175,0.572173109908959,0.5542947618419316,0.5250032985882043,0.4993402823591503,0.4955798918063069,0.49043409420767914,0.4950521176936271,0.532590051457976,0.5624092888243831,0.5329858820424859,0.48482649426045654
2014-03-18,1395100800,0.4224831772001583,0.38553898931257424,0.3725425517878348,0.36871618947090645,0.374389761182214,0.39127853278796676,0.4411531864362053,0.5414962396094471,0.5922944979548753,0.5817390157012798,0.5575933500461803,0.5345692043805251,0.5011215199894445,0.47361129436601135,0.4433302546510094,0.40849716321414437,0.3774244623301227,0.3625148436469191,0.3592822272067555,0.35011215199894447,0.3852091304921494,0.43739279588336194,0.4206359678057791,0.3718168623829001
2014-03-19,1395187200,0.32517482517482516,0.29133131019923475,0.2601926375511281,0.25583850112152,0.2592030610898535,0.27681752210054095,0.32728592162554426,0.4297400712495052,0.4808681884153582,0.46529885209130495,0.45705238158068345,0.42987201477767517,0.42004222192901436,0.4148964243303866,0.4081673043937195,0.38890354928090776,0.3658134318511677,0.3751154505871487,0.37544530940757354,0.3840216387386199,0.41219158200290273,0.4310595065312046,0.41311518670009234,0.3639662224567885
2014-03-20,1395273600,0.30538329594933367,0.2704182609842987,0.24831772001583322,0.2432378941812904,0.25260588468135636,0.26876896688217444,0.327945639266394,0.4322469982847341,0.4963055812112416,0.4822535954611426,0.4689932708800633,0.46879535558780844,0.44234067818973477,0.4183929278268901,0.39682016097110434,0.3758411399920834,0.3667370365483573,0.3544003166644676,0.3544003166644676,0.35776487663280115,0.3885736904604829,0.432576857105159,0.42004222192901436,0.3699696529885209
2014-03-21,1395360000,0.33170602981923736,0.2904736772661301,0.28196331969916877,0.2725293574350178,0.2795223644280248,0.3006333289352157,0.36099749307296475,0.46239609447156615,0.5180102915951973,0.5131943528169943,0.4787570919646391,0.4421427628974799,0.4052645467739807,0.37010159651669083,0.3505079825834543,0.320820688745217,0.295355587808418,0.2779390420899855,0.2656023222060958,0.25847737168491886,0.27866473149492016,0.3197651405198575,0.3030083124422747,0.26962659981527903
2014-03-22,1395446400,0.22595329199102784,0.1892729911597836,0.16539121256102388,0.15496767383559837,0.15589127853278797,0.16413774904340941,0.18359941944847605,0.22080749439240005,0.26316136693495185,0.28895632669217575,0.30379997361129435,0.3088138276817522,0.2938382372344637,0.2784668162026653,0.2520781105686766,0.23993930597704183,0.22357830848396887,0.22199498614592955,0.2267449531600475,0.2212033249769099,0.24983507058978757,0.29390420899854863,0.27595988916743636,0.24864757883625807
2014-03-23,1395532800,0.21077978625148436,0.18307164533579628,0.1677002243039979,0.17165853014909618,0.1690856313497823,0.18056471830056736,0.20754716981132076,0.24125874125874125,0.28222720675550866,0.3202269428684523,0.34430663675946693,0.3489906320094999,0.34879271671724504,0.3439767779390421,0.332563662752342,0.31633460878743896,0.2950257289879931,0.29733474073096716,0.30432774772397414,0.316268637023354,0.37016756828077585,0.4367990500065972,0.4290143818445705,0.4008444385802876
2014-03-24,1395619200,0.3688481329990764,0.3416677661960681,0.34615384615384615,0.35499406254123234,0.3759730835202533,0.41041034437260854,0.4916215859612086,0.6110304789550073,0.6587940361525267,0.6316796411136034,0.5981659849584378,0.5583190394511149,0.5194616704050666,0.4922813036020583,0.47506267317588075,0.4400316664467608,0.40196595856973216,0.3925979680696662,0.3901570127985222,0.40143818445705237,0.4655627391476448,0.5062013458239873,0.4921493600738884,0.45434753925319965
2014-03-25,1395705600,0.4076395302810397,0.35525794959757223,0.3460878743897612,0.3453621849848265,0.3519593613933237,0.3802612481857765,0.44062541232352553,0.5377358490566038,0.590777147380921,0.5898535426837314,0.5725029687293838,0.5691384087610503,0.5531072700884022,0.534701147908695,0.5174165457184325,0.5081145269824515,0.48660773189075074,0.49340282359150284,0.4942604565246075,0.5122047763557197,0.5521176936271276,0.5952632273386991,0.5757355851695475,0.5275761973875182
2014-03-26,1395792000,0.48179179311254783,0.43336851827417866,0.41562211373532126,0.4336983770946035,0.4336983770946035,0.47064256498218765,0.5339754585037604,0.62791925056076,0.6645335796279193,0.6422351233671988,0.611492281303602,0.5919646391344504,0.5486871618947091,0.5377358490566038,0.5083124422747064,0.4800765272463386,0.45157672516163083,0.4346219817917931,0.4203720807494392,0.42564982187623696,0.4655627391476448,0.5317324185248714,0.5420240137221269,0.4941944847605225
2014-03-27,1395878400,0.444121915820029,0.41925056075999473,0.4113999208338831,0.4183269560628051,0.4154241984430664,0.4428024805383296,0.5009895764612746,0.5915688085499407,0.6333289352157276,0.6128776883493865,0.5851035756696134,0.5561419712363108,0.5122047763557197,0.4786251484364692,0.46529885209130495,0.42855257949597575,0.402361789154242,0.38685842459427366,0.38461538461538464,0.3782820952632273,0.40104235387254256,0.43989972291859086,0.4048687161894709,0.36033777543211504
2014-03-28,1395964800,0.2951576725161631,0.26085235519197786,0.23611294366011348,0.22245678849452435,0.22107138144873995,0.22832827549808682,0.2702203456920438,0.35842459427365086,0.3970180762633593,0.3955007256894049,0.39708404802744424,0.39061881514711705,0.386066763425254,0.36911202005541627,0.35334476843910806,0.33058450982979287,0.3039978889035493,0.3033381712626996,0.2890222984562607,0.27866473149492016,0.2900778466816203,0.3374455732946299,0.31739015701279855,0.28545982319567226
2014-03-29,1396051200,0.2276685578572371,0.19646391344504552,0.17495711835334476,0.16558912785327878,0.1634780314025597,0.17080089721599157,0.19296740994854203,0.2267449531600475,0.2658662092624357,0.30030347011479086,0.3230637287241061,0.3411399920833883,0.34641773321018604,0.34061221797070856,0.3361921097770154,0.3322997756960021,0.32583454281567487,0.3276157804459691,0.3409420767911334,0.33500461802348597,0.35948014249901045,0.379073756432247,0.3592822272067555,0.34146985090381315
2014-03-30,1396137600,0.3122443594141707,0.2832827549808682,0.2702863174561288,0.2690988257025993,0.26942868452302415,0.27107797862514843,0.28684523024145664,0.31356379469587015,0.3489906320094999,0.3707613141575406,0.39682016097110434,0.3788098693759071,0.3597440295553503,0.34199762501649295,0.3190394511149228,0.2972027972027972,0.2640189998680565,0.2620398469455073,0.26058846813563796,0.25273782820952634,0.28295289616044333,0.35802876368914105,0.35525794959757223,0.3246470510621454
2014-03-31,1396224000,0.2990500065971764,0.2788626467871751,0.27635571975194617,0.2716057527378282,0.2848660773189075,0.31033117825570655,0.38085499406254125,0.4852882966090513,0.5354268373136297,0.5137880986937591,0.48898271539780974,0.45428156748911463,0.3983375115450587,0.37148700356247527,0.35506003430531735,0.3266921757487795,0.30360205831903947,0.283678585565378,0.276751550336456,0.27530017152658665,0.3014249901042354,0.3543343449003826,0.3363240533051854,0.2921229713682544
2014-04-01,1396310400,0.2369705765932181,0.19177991819501253,0.1779258477371685,0.17561683599419448,0.18102652064916216,0.20259928750494788,0.26131415754057263,0.3637023354004486,0.4135110172846022,0.40222984562607206,0.38553898931257424,0.3666710647842723,0.3388309803404143,0.32609842987201476,0.3166644676078638,0.3003694418788758,0.28592162554426703,0.28011611030478956,0.27219949861459297,0.2625676210581871,0.2732550468399525,0.3344108721467212,0.31310199234727537,0.25359546114263093
2014-04-02,1396396800,0.20062013458239875,0.14823855389893126,0.12422483177200158,0.11868320358886397,0.12455469059242644,0.14474205040242777,0.1991027840084444,0.3062409288824383,0.3524871355060034,0.3460219026256762,0.3414038791397282,0.33454281567489114,0.3246470510621454,0.3086818841535823,0.3106610370761314,0.30340414302678453,0.2880986937590711,0.28077582794563927,0.2818973479350838,0.28545982319567226,0.3047895500725689,0.3453621849848265,0.32570259928750495,0.2658002374983507
2014-04-03,1396483200,0.21203324976909882,0.15925583850112152,0.1414434621981792,0.13504420108193693,0.1323393587544531,0.15001979152922548,0.20352289220213748,0.29265074548093417,0.35499406254123234,0.36205304129832433,0.3749175352948938,0.38448344108721466,0.3793376434885869,0.38382372344636495,0.3833619210977702,0.3718168623829001,0.35961208602718037,0.3536746272595329,0.3544003166644676,0.34866077318907507,0.36053569072437,0.38263623169283545,0.35189338962923866,0.30267845362184986
2014-04-04,1396569600,0.2432378941812904,0.19771737696265998,0.15918986673703656,0.14658925979680695,0.13972819633196992,0.15391212561023881,0.20292914632537273,0.28730703259005147,0.3386330650481594,0.34015041562211373,0.3467475920306109,0.3565114131151867,0.3522232484496635,0.3420635967805779,0.3291331310199235,0.32517482517482516,0.3095395170866869,0.3002374983507059,0.2900778466816203,0.27972027972027974,0.2971368254387122,0.32088666050930204,0.3121124158860008,0.274310595065312
2014-04-05,1396656000,0.21355060034305318,0.18359941944847605,0.1546378150151735,0.15503364559968333,0.14916215859612086,0.15635308088138278,0.1737036548357303,0.2159915556141971,0.26012666578704313,0.29245283018867924,0.31983111228394245,0.32425122047763555,0.306966618287373,0.2824910938118485,0.24897743765668293,0.2267449531600475,0.19877292518801953,0.19032853938514316,0.17937722654703786,0.18940493468795355,0.2051062145401768,0.2644148304525663,0.2747064256498219,0.24818577648766327
2014-04-06,1396742400,0.21526586620926244,0.19600211109645072,0.18102652064916216,0.17753001715265868,0.18683203588863967,0.20009236046971896,0.2213352685050798,0.2601926375511281,0.28710911729779653,0.30617495711835335,0.28611954083652197,0.24877952236442802,0.2270088402163874,0.21262699564586357,0.1888111888111888,0.16921757487795225,0.16202665259269033,0.16222456788494524,0.172120332497691,0.17983902889563266,0.20886660509302019,0.2645467739807362,0.2543871223116506,0.21143950389233407
2014-04-07,1396828800,0.1737036548357303,0.13840876105027047,0.1297664599551392,0.13101992347275365,0.13544003166644675,0.1576725161630822,0.216255442670537,0.3195012534635176,0.37485156353080884,0.37643488586884816,0.3858028763689141,0.38995909750626734,0.3765668293970181,0.3795355587808418,0.3707613141575406,0.3595461142630954,0.3497163214144346,0.34918854730175486,0.35499406254123234,0.3614592954215596,0.36350442010819367,0.39009104103443726,0.3573030742842064,0.30122707481198047
